Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,Category,Value,PJ
Thailand,2007,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.26619363,1266.19363
Thailand,2008,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.329902123,1329.902123
Thailand,2009,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.372479957,1372.479957
Thailand,2010,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.555400265,1555.400265
Thailand,2011,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.595450185,1595.450185
Thailand,2012,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.750806104,1750.806104
Thailand,2013,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.759115724,1759.115724
Thailand,2014,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.798010358,1798.010358
Thailand,2015,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.83459442,1834.59442
Thailand,2016,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.820313184,1820.313184
Thailand,2017,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.803016598,1803.016598
Thailand,2018,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.800706026,1800.706026
Thailand,2019,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.833824229,1833.824229
Thailand,2020,THA,764,Asia Pacific,Asia Pacific,0,0,0,0,gas,1.686705131,1686.705131
Total Africa,1965,,,,,,,,,gas,0.034357515,34.357515
Total Africa,1966,,,,,,,,,gas,0.038411698,38.411698
Total Africa,1967,,,,,,,,,gas,0.037964411,37.964411
Total Africa,1968,,,,,,,,,gas,0.038480291,38.480291
Total Africa,1969,,,,,,,,,gas,0.044971199,44.971199
Total Africa,1970,,,,,,,,,gas,0.05587317,55.87317
Total Africa,1971,,,,,,,,,gas,0.066258949,66.258949
Total Africa,1972,,,,,,,,,gas,0.088814365,88.814365
Total Africa,1973,,,,,,,,,gas,0.142386449,142.386449
Total Africa,1974,,,,,,,,,gas,0.160266555,160.266555
Total Africa,1975,,,,,,,,,gas,0.193098159,193.098159
Total Africa,1976,,,,,,,,,gas,0.219533004,219.533004
Total Africa,1977,,,,,,,,,gas,0.245643087,245.643087
Total Africa,1978,,,,,,,,,gas,0.350531632,350.531632
Total Africa,1979,,,,,,,,,gas,0.535834137,535.834137
Total Africa,1980,,,,,,,,,gas,0.672890318,672.890318
Total Africa,1981,,,,,,,,,gas,0.822568162,822.568162
Total Africa,1982,,,,,,,,,gas,0.888240775,888.240775
Total Africa,1983,,,,,,,,,gas,0.976591249,976.591249
Total Africa,1984,,,,,,,,,gas,0.93565001,935.65001
Total Africa,1985,,,,,,,,,gas,1.003833889,1003.833889
Total Africa,1986,,,,,,,,,gas,1.127776329,1127.776329
Total Africa,1987,,,,,,,,,gas,1.164183686,1164.183686
Total Africa,1988,,,,,,,,,gas,1.290400346,1290.400346
Total Africa,1989,,,,,,,,,gas,1.337295748,1337.295748
Total Africa,1990,,,,,,,,,gas,1.435123384,1435.123384
Total Africa,1991,,,,,,,,,gas,1.445888135,1445.888135
Total Africa,1992,,,,,,,,,gas,1.516572927,1516.572927
Total Africa,1993,,,,,,,,,gas,1.485518319,1485.518319
Total Africa,1994,,,,,,,,,gas,1.554580628,1554.580628
Total Africa,1995,,,,,,,,,gas,1.660476592,1660.476592
Total Africa,1996,,,,,,,,,gas,1.743090293,1743.090293
Total Africa,1997,,,,,,,,,gas,1.70811193,1708.11193
Total Africa,1998,,,,,,,,,gas,1.79761318,1797.61318
Total Africa,1999,,,,,,,,,gas,1.814470587,1814.470587
Total Africa,2000,,,,,,,,,gas,2.004560483,2004.560483
Total Africa,2001,,,,,,,,,gas,2.284690154,2284.690154
Total Africa,2002,,,,,,,,,gas,2.414179354,2414.179354
Total Africa,2003,,,,,,,,,gas,2.561424165,2561.424165
Total Africa,2004,,,,,,,,,gas,2.819045585,2819.045585
Total Africa,2005,,,,,,,,,gas,2.908013717,2908.013717
Total Africa,2006,,,,,,,,,gas,3.038165239,3038.165239
Total Africa,2007,,,,,,,,,gas,3.241871697,3241.871697
Total Africa,2008,,,,,,,,,gas,3.368373562,3368.373562
Total Africa,2009,,,,,,,,,gas,3.388933375,3388.933375
Total Africa,2010,,,,,,,,,gas,3.53253058,3532.53058
Total Africa,2011,,,,,,,,,gas,3.819908119,3819.908119
Total Africa,2012,,,,,,,,,gas,4.129839849,4129.839849
Total Africa,2013,,,,,,,,,gas,4.212913603,4212.913603
Total Africa,2014,,,,,,,,,gas,4.468748979,4468.748979
Total Africa,2015,,,,,,,,,gas,4.769808708,4769.808708
Total Africa,2016,,,,,,,,,gas,4.935308683,4935.308683
Total Africa,2017,,,,,,,,,gas,5.21929242,5219.29242
Total Africa,2018,,,,,,,,,gas,5.54489203,5544.89203
Total Africa,2019,,,,,,,,,gas,5.592183184,5592.183184
Total Africa,2020,,,,,,,,,gas,5.506853724,5506.853724
Total Asia Pacific,1965,,,,,,,,,gas,0.202435084,202.435084
Total Asia Pacific,1966,,,,,,,,,gas,0.224601311,224.601311
Total Asia Pacific,1967,,,,,,,,,gas,0.257009443,257.009443
Total Asia Pacific,1968,,,,,,,,,gas,0.28014491,280.14491
Total Asia Pacific,1969,,,,,,,,,gas,0.369361528,369.361528
Total Asia Pacific,1970,,,,,,,,,gas,0.512369011,512.369011
Total Asia Pacific,1971,,,,,,,,,gas,0.610383273,610.383273
Total Asia Pacific,1972,,,,,,,,,gas,0.70709495,707.09495
Total Asia Pacific,1973,,,,,,,,,gas,0.872681259,872.681259
Total Asia Pacific,1974,,,,,,,,,gas,1.088409317,1088.409317
Total Asia Pacific,1975,,,,,,,,,gas,1.264477488,1264.477488
Total Asia Pacific,1976,,,,,,,,,gas,1.461790481,1461.790481
Total Asia Pacific,1977,,,,,,,,,gas,1.799449621,1799.449621
Total Asia Pacific,1978,,,,,,,,,gas,2.158836005,2158.836005
Total Asia Pacific,1979,,,,,,,,,gas,2.467725563,2467.725563
Total Asia Pacific,1980,,,,,,,,,gas,2.648793152,2648.793152
Total Asia Pacific,1981,,,,,,,,,gas,2.678159745,2678.159745
Total Asia Pacific,1982,,,,,,,,,gas,2.785639464,2785.639464
Total Asia Pacific,1983,,,,,,,,,gas,3.076092153,3076.092153
Total Asia Pacific,1984,,,,,,,,,gas,3.598717291,3598.717291
Total Asia Pacific,1985,,,,,,,,,gas,3.911004111,3911.004111
Total Asia Pacific,1986,,,,,,,,,gas,4.269878686,4269.878686
Total Asia Pacific,1987,,,,,,,,,gas,4.532449044,4532.449044
Total Asia Pacific,1988,,,,,,,,,gas,4.833756023,4833.756023
Total Asia Pacific,1989,,,,,,,,,gas,5.073389228,5073.389228
Total Asia Pacific,1990,,,,,,,,,gas,5.472685486,5472.685486
Total Asia Pacific,1991,,,,,,,,,gas,6.004581557,6004.581557
Total Asia Pacific,1992,,,,,,,,,gas,6.412744597,6412.744597
Total Asia Pacific,1993,,,,,,,,,gas,6.719656848,6719.656848
Total Asia Pacific,1994,,,,,,,,,gas,7.315091317,7315.091317
Total Asia Pacific,1995,,,,,,,,,gas,7.662458933,7662.458933
Total Asia Pacific,1996,,,,,,,,,gas,8.36546655,8365.46655
Total Asia Pacific,1997,,,,,,,,,gas,9.038688204,9038.688204
Total Asia Pacific,1998,,,,,,,,,gas,9.244122151,9244.122151
Total Asia Pacific,1999,,,,,,,,,gas,9.98248845,9982.48845
Total Asia Pacific,2000,,,,,,,,,gas,10.7434223,10743.4223
Total Asia Pacific,2001,,,,,,,,,gas,11.39998395,11399.98395
Total Asia Pacific,2002,,,,,,,,,gas,11.92831235,11928.31235
Total Asia Pacific,2003,,,,,,,,,gas,12.91827978,12918.27978
Total Asia Pacific,2004,,,,,,,,,gas,13.68812461,13688.12461
Total Asia Pacific,2005,,,,,,,,,gas,14.70517029,14705.17029
Total Asia Pacific,2006,,,,,,,,,gas,15.82252822,15822.52822
Total Asia Pacific,2007,,,,,,,,,gas,17.04212022,17042.12022
Total Asia Pacific,2008,,,,,,,,,gas,18.13407835,18134.07835
Total Asia Pacific,2009,,,,,,,,,gas,18.56310668,18563.10668
Total Asia Pacific,2010,,,,,,,,,gas,20.72002063,20720.02063
Total Asia Pacific,2011,,,,,,,,,gas,22.34563221,22345.63221
Total Asia Pacific,2012,,,,,,,,,gas,23.83047944,23830.47944
Total Asia Pacific,2013,,,,,,,,,gas,24.69827446,24698.27446
Total Asia Pacific,2014,,,,,,,,,gas,25.41779733,25417.79733
Total Asia Pacific,2015,,,,,,,,,gas,25.78961726,25789.61726
Total Asia Pacific,2016,,,,,,,,,gas,26.39888741,26398.88741
Total Asia Pacific,2017,,,,,,,,,gas,27.81333252,27813.33252
Total Asia Pacific,2018,,,,,,,,,gas,29.87037923,29870.37923
Total Asia Pacific,2019,,,,,,,,,gas,30.89231199,30892.31199
Total Asia Pacific,2020,,,,,,,,,gas,31.01740432,31017.40432
Total CIS,1965,,,,,,,,,gas,4.380329778,4380.329778
Total CIS,1966,,,,,,,,,gas,4.886547614,4886.547614
Total CIS,1967,,,,,,,,,gas,5.379930271,5379.930271
Total CIS,1968,,,,,,,,,gas,5.80897456,5808.97456
Total CIS,1969,,,,,,,,,gas,6.207961787,6207.961787
Total CIS,1970,,,,,,,,,gas,6.821450848,6821.450848
Total CIS,1971,,,,,,,,,gas,7.456386033,7456.386033
Total CIS,1972,,,,,,,,,gas,7.842538081,7842.538081
Total CIS,1973,,,,,,,,,gas,8.528935835,8528.935835
Total CIS,1974,,,,,,,,,gas,9.043764612,9043.764612
Total CIS,1975,,,,,,,,,gas,9.867490657,9867.490657
Total CIS,1976,,,,,,,,,gas,10.85856144,10858.56144
Total CIS,1977,,,,,,,,,gas,11.63508977,11635.08977
Total CIS,1978,,,,,,,,,gas,12.40731263,12407.31263
Total CIS,1979,,,,,,,,,gas,13.17096516,13170.96516
Total CIS,1980,,,,,,,,,gas,13.57478589,13574.78589
Total CIS,1981,,,,,,,,,gas,14.37495369,14374.95369
Total CIS,1982,,,,,,,,,gas,15.51765018,15517.65018
Total CIS,1983,,,,,,,,,gas,16.63881932,16638.81932
Total CIS,1984,,,,,,,,,gas,18.15544194,18155.44194
Total CIS,1985,,,,,,,,,gas,15.62894842,15628.94842
Total CIS,1986,,,,,,,,,gas,16.04088534,16040.88534
Total CIS,1987,,,,,,,,,gas,16.91317937,16913.17937
Total CIS,1988,,,,,,,,,gas,17.82414662,17824.14662
Total CIS,1989,,,,,,,,,gas,18.22346759,18223.46759
Total CIS,1990,,,,,,,,,gas,18.39538383,18395.38383
Total CIS,1991,,,,,,,,,gas,18.73801151,18738.01151
Total CIS,1992,,,,,,,,,gas,18.18789041,18187.89041
Total CIS,1993,,,,,,,,,gas,18.00462618,18004.62618
Total CIS,1994,,,,,,,,,gas,16.91134298,16911.34298
Total CIS,1995,,,,,,,,,gas,16.41163781,16411.63781
Total CIS,1996,,,,,,,,,gas,16.60339211,16603.39211
Total CIS,1997,,,,,,,,,gas,15.38871309,15388.71309
Total CIS,1998,,,,,,,,,gas,15.97023438,15970.23438
Total CIS,1999,,,,,,,,,gas,16.13585662,16135.85662
Total CIS,2000,,,,,,,,,gas,16.26395366,16263.95366
Total CIS,2001,,,,,,,,,gas,16.67773493,16677.73493
Total CIS,2002,,,,,,,,,gas,16.78787511,16787.87511
Total CIS,2003,,,,,,,,,gas,17.08097357,17080.97357
Total CIS,2004,,,,,,,,,gas,17.66012512,17660.12512
Total CIS,2005,,,,,,,,,gas,17.95835915,17958.35915
Total CIS,2006,,,,,,,,,gas,18.67111382,18671.11382
Total CIS,2007,,,,,,,,,gas,19.06069331,19060.69331
Total CIS,2008,,,,,,,,,gas,18.71095799,18710.95799
Total CIS,2009,,,,,,,,,gas,17.9482338,17948.2338
Total CIS,2010,,,,,,,,,gas,19.0730776,19073.0776
Total CIS,2011,,,,,,,,,gas,19.72692963,19726.92963
Total CIS,2012,,,,,,,,,gas,19.5727719,19572.7719
Total CIS,2013,,,,,,,,,gas,19.28647554,19286.47554
Total CIS,2014,,,,,,,,,gas,19.38132417,19381.32417
Total CIS,2015,,,,,,,,,gas,19.01650273,19016.50273
Total CIS,2016,,,,,,,,,gas,19.33559493,19335.59493
Total CIS,2017,,,,,,,,,gas,19.72523927,19725.23927
Total CIS,2018,,,,,,,,,gas,20.90319896,20903.19896
Total CIS,2019,,,,,,,,,gas,20.67091247,20670.91247
Total CIS,2020,,,,,,,,,gas,19.37545369,19375.45369
Total Central America,1965,,,,,,,,,gas,0,0
Total Central America,1966,,,,,,,,,gas,0,0
Total Central America,1967,,,,,,,,,gas,0,0
Total Central America,1968,,,,,,,,,gas,0,0
Total Central America,1969,,,,,,,,,gas,0,0
Total Central America,1970,,,,,,,,,gas,0,0
Total Central America,1971,,,,,,,,,gas,0,0
Total Central America,1972,,,,,,,,,gas,0,0
Total Central America,1973,,,,,,,,,gas,0,0
Total Central America,1974,,,,,,,,,gas,0,0
Total Central America,1975,,,,,,,,,gas,0,0
Total Central America,1976,,,,,,,,,gas,0,0
Total Central America,1977,,,,,,,,,gas,0,0
Total Central America,1978,,,,,,,,,gas,0,0
Total Central America,1979,,,,,,,,,gas,0,0
Total Central America,1980,,,,,,,,,gas,0,0
Total Central America,1981,,,,,,,,,gas,0,0
Total Central America,1982,,,,,,,,,gas,0,0
Total Central America,1983,,,,,,,,,gas,0,0
Total Central America,1984,,,,,,,,,gas,0,0
Total Central America,1985,,,,,,,,,gas,0,0
Total Central America,1986,,,,,,,,,gas,0,0
Total Central America,1987,,,,,,,,,gas,0,0
Total Central America,1988,,,,,,,,,gas,0,0
Total Central America,1989,,,,,,,,,gas,0,0
Total Central America,1990,,,,,,,,,gas,0,0
Total Central America,1991,,,,,,,,,gas,0,0
Total Central America,1992,,,,,,,,,gas,0,0
Total Central America,1993,,,,,,,,,gas,0,0
Total Central America,1994,,,,,,,,,gas,0,0
Total Central America,1995,,,,,,,,,gas,0,0
Total Central America,1996,,,,,,,,,gas,0,0
Total Central America,1997,,,,,,,,,gas,0,0
Total Central America,1998,,,,,,,,,gas,0,0
Total Central America,1999,,,,,,,,,gas,0,0
Total Central America,2000,,,,,,,,,gas,0,0
Total Central America,2001,,,,,,,,,gas,0,0
Total Central America,2002,,,,,,,,,gas,0,0
Total Central America,2003,,,,,,,,,gas,0,0
Total Central America,2004,,,,,,,,,gas,0,0
Total Central America,2005,,,,,,,,,gas,0,0
Total Central America,2006,,,,,,,,,gas,0,0
Total Central America,2007,,,,,,,,,gas,0,0
Total Central America,2008,,,,,,,,,gas,0,0
Total Central America,2009,,,,,,,,,gas,0,0
Total Central America,2010,,,,,,,,,gas,0,0
Total Central America,2011,,,,,,,,,gas,0,0
Total Central America,2012,,,,,,,,,gas,0,0
Total Central America,2013,,,,,,,,,gas,0,0
Total Central America,2014,,,,,,,,,gas,0,0
Total Central America,2015,,,,,,,,,gas,0,0
Total Central America,2016,,,,,,,,,gas,0,0
Total Central America,2017,,,,,,,,,gas,0,0
Total Central America,2018,,,,,,,,,gas,0.006543542,6.543542
Total Central America,2019,,,,,,,,,gas,0.017254076,17.254076
Total Central America,2020,,,,,,,,,gas,0.012797554,12.797554
Total Eastern Africa,1965,,,,,,,,,gas,0,0
Total Eastern Africa,1966,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1967,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1968,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1969,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1970,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1971,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1972,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1973,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1974,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1975,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1976,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1977,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1978,,,,,,,,,gas,0.0000333,0.0333
Total Eastern Africa,1979,,,,,,,,,gas,0.000036,0.036
Total Eastern Africa,1980,,,,,,,,,gas,0.0000378,0.0378
Total Eastern Africa,1981,,,,,,,,,gas,0.000036,0.036
Total Eastern Africa,1982,,,,,,,,,gas,0.0000378,0.0378
Total Eastern Africa,1983,,,,,,,,,gas,0.0000378,0.0378
Total Eastern Africa,1984,,,,,,,,,gas,0.0000144,0.0144
Total Eastern Africa,1985,,,,,,,,,gas,0.0000135,0.0135
Total Eastern Africa,1986,,,,,,,,,gas,0.000009,0.009
Total Eastern Africa,1987,,,,,,,,,gas,0.0000036,0.0036
Total Eastern Africa,1988,,,,,,,,,gas,0.0000063,0.0063
Total Eastern Africa,1989,,,,,,,,,gas,0.0000045,0.0045
Total Eastern Africa,1990,,,,,,,,,gas,0.0000054,0.0054
Total Eastern Africa,1991,,,,,,,,,gas,0.0000045,0.0045
Total Eastern Africa,1992,,,,,,,,,gas,0.0000108,0.0108
Total Eastern Africa,1993,,,,,,,,,gas,0.0000117,0.0117
Total Eastern Africa,1994,,,,,,,,,gas,0.0000117,0.0117
Total Eastern Africa,1995,,,,,,,,,gas,0.000018,0.018
Total Eastern Africa,1996,,,,,,,,,gas,0.000018,0.018
Total Eastern Africa,1997,,,,,,,,,gas,0.0000207,0.0207
Total Eastern Africa,1998,,,,,,,,,gas,0.0000489,0.0489
Total Eastern Africa,1999,,,,,,,,,gas,0.00007,0.07
Total Eastern Africa,2000,,,,,,,,,gas,0.0000833,0.0833
Total Eastern Africa,2001,,,,,,,,,gas,0.0000767,0.0767
Total Eastern Africa,2002,,,,,,,,,gas,0.0000945,0.0945
Total Eastern Africa,2003,,,,,,,,,gas,0.000106435,0.106435
Total Eastern Africa,2004,,,,,,,,,gas,0.004524265,4.524265
Total Eastern Africa,2005,,,,,,,,,gas,0.015110943,15.110943
Total Eastern Africa,2006,,,,,,,,,gas,0.018696399,18.696399
Total Eastern Africa,2007,,,,,,,,,gas,0.02084126,20.84126
Total Eastern Africa,2008,,,,,,,,,gas,0.022157493,22.157493
Total Eastern Africa,2009,,,,,,,,,gas,0.026170913,26.170913
Total Eastern Africa,2010,,,,,,,,,gas,0.030376951,30.376951
Total Eastern Africa,2011,,,,,,,,,gas,0.034381142,34.381142
Total Eastern Africa,2012,,,,,,,,,gas,0.039569011,39.569011
Total Eastern Africa,2013,,,,,,,,,gas,0.041126626,41.126626
Total Eastern Africa,2014,,,,,,,,,gas,0.045183849,45.183849
Total Eastern Africa,2015,,,,,,,,,gas,0.057885296,57.885296
Total Eastern Africa,2016,,,,,,,,,gas,0.073256204,73.256204
Total Eastern Africa,2017,,,,,,,,,gas,0.071866303,71.866303
Total Eastern Africa,2018,,,,,,,,,gas,0.074919003,74.919003
Total Eastern Africa,2019,,,,,,,,,gas,0.085482386,85.482386
Total Eastern Africa,2020,,,,,,,,,gas,0.083576409,83.576409
Total Europe,1965,,,,,,,,,gas,1.364923101,1364.923101
Total Europe,1966,,,,,,,,,gas,1.545336912,1545.336912
Total Europe,1967,,,,,,,,,gas,1.851699826,1851.699826
Total Europe,1968,,,,,,,,,gas,2.399055491,2399.055491
Total Europe,1969,,,,,,,,,gas,3.094313568,3094.313568
Total Europe,1970,,,,,,,,,gas,3.907397728,3907.397728
Total Europe,1971,,,,,,,,,gas,4.811608274,4811.608274
Total Europe,1972,,,,,,,,,gas,5.857586653,5857.586653
Total Europe,1973,,,,,,,,,gas,6.657113606,6657.113606
Total Europe,1974,,,,,,,,,gas,7.540007191,7540.007191
Total Europe,1975,,,,,,,,,gas,8.094944839,8094.944839
Total Europe,1976,,,,,,,,,gas,8.801101029,8801.101029
Total Europe,1977,,,,,,,,,gas,9.217241371,9217.241371
Total Europe,1978,,,,,,,,,gas,9.588088025,9588.088025
Total Europe,1979,,,,,,,,,gas,10.12295481,10122.95481
Total Europe,1980,,,,,,,,,gas,10.11183372,10111.83372
Total Europe,1981,,,,,,,,,gas,10.0124379,10012.4379
Total Europe,1982,,,,,,,,,gas,9.821834545,9821.834545
Total Europe,1983,,,,,,,,,gas,10.21337535,10213.37535
Total Europe,1984,,,,,,,,,gas,10.69833477,10698.33477
Total Europe,1985,,,,,,,,,gas,14.49525832,14495.25832
Total Europe,1986,,,,,,,,,gas,14.8655163,14865.5163
Total Europe,1987,,,,,,,,,gas,15.52203162,15522.03162
Total Europe,1988,,,,,,,,,gas,15.65608724,15656.08724
Total Europe,1989,,,,,,,,,gas,16.09092416,16090.92416
Total Europe,1990,,,,,,,,,gas,17.37691391,17376.91391
Total Europe,1991,,,,,,,,,gas,17.59298445,17592.98445
Total Europe,1992,,,,,,,,,gas,16.62826988,16628.26988
Total Europe,1993,,,,,,,,,gas,16.71196953,16711.96953
Total Europe,1994,,,,,,,,,gas,16.23050354,16230.50354
Total Europe,1995,,,,,,,,,gas,17.14673553,17146.73553
Total Europe,1996,,,,,,,,,gas,18.99808242,18998.08242
Total Europe,1997,,,,,,,,,gas,18.56136909,18561.36909
Total Europe,1998,,,,,,,,,gas,18.82993287,18829.93287
Total Europe,1999,,,,,,,,,gas,19.57990633,19579.90633
Total Europe,2000,,,,,,,,,gas,20.10577015,20105.77015
Total Europe,2001,,,,,,,,,gas,20.50053049,20500.53049
Total Europe,2002,,,,,,,,,gas,20.56577784,20565.77784
Total Europe,2003,,,,,,,,,gas,21.49573714,21495.73714
Total Europe,2004,,,,,,,,,gas,22.01639697,22016.39697
Total Europe,2005,,,,,,,,,gas,22.5918478,22591.8478
Total Europe,2006,,,,,,,,,gas,22.42318083,22423.18083
Total Europe,2007,,,,,,,,,gas,22.22507558,22225.07558
Total Europe,2008,,,,,,,,,gas,22.53251992,22532.51992
Total Europe,2009,,,,,,,,,gas,20.78913074,20789.13074
Total Europe,2010,,,,,,,,,gas,22.42608946,22426.08946
Total Europe,2011,,,,,,,,,gas,20.8950257,20895.0257
Total Europe,2012,,,,,,,,,gas,20.36601595,20366.01595
Total Europe,2013,,,,,,,,,gas,19.95790027,19957.90027
Total Europe,2014,,,,,,,,,gas,18.00019507,18000.19507
Total Europe,2015,,,,,,,,,gas,18.33120081,18331.20081
Total Europe,2016,,,,,,,,,gas,19.34779914,19347.79914
Total Europe,2017,,,,,,,,,gas,20.11690537,20116.90537
Total Europe,2018,,,,,,,,,gas,19.73968557,19739.68557
Total Europe,2019,,,,,,,,,gas,19.92506657,19925.06657
Total Europe,2020,,,,,,,,,gas,19.47950015,19479.50015
Total European Union,1965,,,,,,,,,gas,1.321528899,1321.528899
Total European Union,1966,,,,,,,,,gas,1.499920734,1499.920734
Total European Union,1967,,,,,,,,,gas,1.783289782,1783.289782
Total European Union,1968,,,,,,,,,gas,2.262350729,2262.350729
Total European Union,1969,,,,,,,,,gas,2.843538657,2843.538657
Total European Union,1970,,,,,,,,,gas,3.444318658,3444.318658
Total European Union,1971,,,,,,,,,gas,4.07904683,4079.04683
Total European Union,1972,,,,,,,,,gas,4.826751988,4826.751988
Total European Union,1973,,,,,,,,,gas,5.5403276,5540.3276
Total European Union,1974,,,,,,,,,gas,6.204832774,6204.832774
Total European Union,1975,,,,,,,,,gas,6.688325227,6688.325227
Total European Union,1976,,,,,,,,,gas,7.308684867,7308.684867
Total European Union,1977,,,,,,,,,gas,7.615431163,7615.431163
Total European Union,1978,,,,,,,,,gas,7.909493975,7909.493975
Total European Union,1979,,,,,,,,,gas,8.275623902,8275.623902
Total European Union,1980,,,,,,,,,gas,8.244900288,8244.900288
Total European Union,1981,,,,,,,,,gas,8.114015576,8114.015576
Total European Union,1982,,,,,,,,,gas,7.897274464,7897.274464
Total European Union,1983,,,,,,,,,gas,8.196828633,8196.828633
Total European Union,1984,,,,,,,,,gas,8.61987842,8619.87842
Total European Union,1985,,,,,,,,,gas,9.041122383,9041.122383
Total European Union,1986,,,,,,,,,gas,9.172106532,9172.106532
Total European Union,1987,,,,,,,,,gas,9.654449026,9654.449026
Total European Union,1988,,,,,,,,,gas,9.645124724,9645.124724
Total European Union,1989,,,,,,,,,gas,9.985048272,9985.048272
Total European Union,1990,,,,,,,,,gas,10.486955,10486.955
Total European Union,1991,,,,,,,,,gas,10.73544714,10735.44714
Total European Union,1992,,,,,,,,,gas,10.38131089,10381.31089
Total European Union,1993,,,,,,,,,gas,10.59097217,10590.97217
Total European Union,1994,,,,,,,,,gas,10.46145161,10461.45161
Total European Union,1995,,,,,,,,,gas,11.33262696,11332.62696
Total European Union,1996,,,,,,,,,gas,12.31095608,12310.95608
Total European Union,1997,,,,,,,,,gas,11.9810762,11981.0762
Total European Union,1998,,,,,,,,,gas,12.31055898,12310.55898
Total European Union,1999,,,,,,,,,gas,12.61952183,12619.52183
Total European Union,2000,,,,,,,,,gas,12.9198279,12919.8279
Total European Union,2001,,,,,,,,,gas,13.36780961,13367.80961
Total European Union,2002,,,,,,,,,gas,13.46392398,13463.92398
Total European Union,2003,,,,,,,,,gas,14.19097722,14190.97722
Total European Union,2004,,,,,,,,,gas,14.57302525,14573.02525
Total European Union,2005,,,,,,,,,gas,15.07281114,15072.81114
Total European Union,2006,,,,,,,,,gas,15.02525761,15025.25761
Total European Union,2007,,,,,,,,,gas,14.7781149,14778.1149
Total European Union,2008,,,,,,,,,gas,15.07347638,15073.47638
Total European Union,2009,,,,,,,,,gas,14.15978486,14159.78486
Total European Union,2010,,,,,,,,,gas,15.22115347,15221.15347
Total European Union,2011,,,,,,,,,gas,14.00558137,14005.58137
Total European Union,2012,,,,,,,,,gas,13.75829865,13758.29865
Total European Union,2013,,,,,,,,,gas,13.48223193,13482.23193
Total European Union,2014,,,,,,,,,gas,11.92960214,11929.60214
Total European Union,2015,,,,,,,,,gas,12.48168556,12481.68556
Total European Union,2016,,,,,,,,,gas,13.25382342,13253.82342
Total European Union,2017,,,,,,,,,gas,13.8662787,13866.2787
Total European Union,2018,,,,,,,,,gas,13.61005372,13610.05372
Total European Union,2019,,,,,,,,,gas,14.08383975,14083.83975
Total European Union,2020,,,,,,,,,gas,13.67779353,13677.79353
Total Middle Africa,1965,,,,,,,,,gas,0.0003879,0.3879
Total Middle Africa,1966,,,,,,,,,gas,0.0003879,0.3879
Total Middle Africa,1967,,,,,,,,,gas,0.0005949,0.5949
Total Middle Africa,1968,,,,,,,,,gas,0.0008775,0.8775
Total Middle Africa,1969,,,,,,,,,gas,0.0008433,0.8433
Total Middle Africa,1970,,,,,,,,,gas,0.0020547,2.0547
Total Middle Africa,1971,,,,,,,,,gas,0.0046998,4.6998
Total Middle Africa,1972,,,,,,,,,gas,0.0055338,5.5338
Total Middle Africa,1973,,,,,,,,,gas,0.0187506,18.7506
Total Middle Africa,1974,,,,,,,,,gas,0.0214836,21.4836
Total Middle Africa,1975,,,,,,,,,gas,0.0081711,8.1711
Total Middle Africa,1976,,,,,,,,,gas,0.0025146,2.5146
Total Middle Africa,1977,,,,,,,,,gas,0.003942,3.942
Total Middle Africa,1978,,,,,,,,,gas,0.0040383,4.0383
Total Middle Africa,1979,,,,,,,,,gas,0.0037647,3.7647
Total Middle Africa,1980,,,,,,,,,gas,0.0094167,9.4167
Total Middle Africa,1981,,,,,,,,,gas,0.0110277,11.0277
Total Middle Africa,1982,,,,,,,,,gas,0.0126009,12.6009
Total Middle Africa,1983,,,,,,,,,gas,0.0135261,13.5261
Total Middle Africa,1984,,,,,,,,,gas,0.0130122,13.0122
Total Middle Africa,1985,,,,,,,,,gas,0.0147726,14.7726
Total Middle Africa,1986,,,,,,,,,gas,0.0168408,16.8408
