Country,Year,Category,Value
Latvia,1980,Total,0
Latvia,1981,Total,0
Latvia,1982,Total,0
Latvia,1983,Total,0
Latvia,1984,Total,0
Latvia,1985,Total,0
Latvia,1986,Total,0
Latvia,1987,Total,0
Latvia,1988,Total,0
Latvia,1989,Total,0
Latvia,1990,Total,6648
Latvia,1991,Total,5644
Latvia,1992,Total,3834
Latvia,1993,Total,3924
Latvia,1994,Total,4440
Latvia,1995,Total,3979
Latvia,1996,Total,3126
Latvia,1997,Total,4506
Latvia,1998,Total,5797
Latvia,1999,Total,4110
Latvia,2000,Total,4136
Latvia,2001,Total,4280
Latvia,2002,Total,3975
Latvia,2003,Total,3975
Latvia,2004,Total,4689
Latvia,2005,Total,4906
Latvia,2006,Total,4891
Latvia,2007,Total,4771
Latvia,2008,Total,5274
Latvia,2009,Total,5569
Latvia,2010,Total,6628
Latvia,2011,Total,6094
Latvia,2012,Total,6167
Latvia,2013,Total,6209
Latvia,2014,Total,5139
Latvia,2015,Total,5534
Latvia,2016,Total,6425
Latvia,2017,Total,7531
Latvia,2018,Total,6725
Latvia,2019,Total,6438
Latvia,2020,Total,5725
Lithuania,1971,Fossil fuels,0
Lithuania,1972,Fossil fuels,0
Lithuania,1973,Fossil fuels,0
Lithuania,1974,Fossil fuels,0
Lithuania,1975,Fossil fuels,0
Lithuania,1976,Fossil fuels,0
Lithuania,1977,Fossil fuels,0
Lithuania,1978,Fossil fuels,0
Lithuania,1979,Fossil fuels,0
Lithuania,1980,Fossil fuels,0
Lithuania,1981,Fossil fuels,0
Lithuania,1982,Fossil fuels,0
Lithuania,1983,Fossil fuels,0
Lithuania,1984,Fossil fuels,0
Lithuania,1985,Fossil fuels,0
Lithuania,1986,Fossil fuels,0
Lithuania,1987,Fossil fuels,0
Lithuania,1988,Fossil fuels,0
Lithuania,1989,Fossil fuels,0
Lithuania,1990,Fossil fuels,10920
Lithuania,1991,Fossil fuels,11991
Lithuania,1992,Fossil fuels,3582
Lithuania,1993,Fossil fuels,1264
Lithuania,1994,Fossil fuels,1575
Lithuania,1995,Fossil fuels,1296
Lithuania,1996,Fossil fuels,1939
Lithuania,1997,Fossil fuels,2024
Lithuania,1998,Fossil fuels,3130
Lithuania,1999,Fossil fuels,2752
Lithuania,2000,Fossil fuels,2271
Lithuania,2001,Fossil fuels,2604
Lithuania,2002,Fossil fuels,2656
Lithuania,2003,Fossil fuels,2845
Lithuania,2004,Fossil fuels,3052
Lithuania,2005,Fossil fuels,3418
Lithuania,2006,Fossil fuels,2794
Lithuania,2007,Fossil fuels,2825
Lithuania,2008,Fossil fuels,2593
Lithuania,2009,Fossil fuels,2836
Lithuania,2010,Fossil fuels,3833
Lithuania,2011,Fossil fuels,2877
Lithuania,2012,Fossil fuels,3119
Lithuania,2013,Fossil fuels,2425
Lithuania,2014,Fossil fuels,1911
Lithuania,2015,Fossil fuels,2254
Lithuania,2016,Fossil fuels,1207
Lithuania,2017,Fossil fuels,737
Lithuania,2018,Fossil fuels,462
Lithuania,2019,Fossil fuels,592
Lithuania,2020,Fossil fuels,1821
Lithuania,1971,Nuclear,0
Lithuania,1972,Nuclear,0
Lithuania,1973,Nuclear,0
Lithuania,1974,Nuclear,0
Lithuania,1975,Nuclear,0
Lithuania,1976,Nuclear,0
Lithuania,1977,Nuclear,0
Lithuania,1978,Nuclear,0
Lithuania,1979,Nuclear,0
Lithuania,1980,Nuclear,0
Lithuania,1981,Nuclear,0
Lithuania,1982,Nuclear,0
Lithuania,1983,Nuclear,0
Lithuania,1984,Nuclear,0
Lithuania,1985,Nuclear,0
Lithuania,1986,Nuclear,0
Lithuania,1987,Nuclear,0
Lithuania,1988,Nuclear,0
Lithuania,1989,Nuclear,0
Lithuania,1990,Nuclear,17033
Lithuania,1991,Nuclear,17000
Lithuania,1992,Nuclear,14638
Lithuania,1993,Nuclear,12260
Lithuania,1994,Nuclear,7706
Lithuania,1995,Nuclear,11822
Lithuania,1996,Nuclear,13942
Lithuania,1997,Nuclear,12024
Lithuania,1998,Nuclear,13554
Lithuania,1999,Nuclear,9862
Lithuania,2000,Nuclear,8419
Lithuania,2001,Nuclear,11362
Lithuania,2002,Nuclear,14142
Lithuania,2003,Nuclear,15484
Lithuania,2004,Nuclear,15102
Lithuania,2005,Nuclear,10337
Lithuania,2006,Nuclear,8651
Lithuania,2007,Nuclear,9833
Lithuania,2008,Nuclear,9894
Lithuania,2009,Nuclear,10852
Lithuania,2010,Nuclear,0
Lithuania,2011,Nuclear,0
Lithuania,2012,Nuclear,0
Lithuania,2013,Nuclear,0
Lithuania,2014,Nuclear,0
Lithuania,2015,Nuclear,0
Lithuania,2016,Nuclear,0
Lithuania,2017,Nuclear,0
Lithuania,2018,Nuclear,0
Lithuania,2019,Nuclear,0
Lithuania,2020,Nuclear,0
Lithuania,1971,Renewable sources,0
Lithuania,1972,Renewable sources,0
Lithuania,1973,Renewable sources,0
Lithuania,1974,Renewable sources,0
Lithuania,1975,Renewable sources,0
Lithuania,1976,Renewable sources,0
Lithuania,1977,Renewable sources,0
Lithuania,1978,Renewable sources,0
Lithuania,1979,Renewable sources,0
Lithuania,1980,Renewable sources,0
Lithuania,1981,Renewable sources,0
Lithuania,1982,Renewable sources,0
Lithuania,1983,Renewable sources,0
Lithuania,1984,Renewable sources,0
Lithuania,1985,Renewable sources,0
Lithuania,1986,Renewable sources,0
Lithuania,1987,Renewable sources,0
Lithuania,1988,Renewable sources,0
Lithuania,1989,Renewable sources,0
Lithuania,1990,Renewable sources,414
Lithuania,1991,Renewable sources,338
Lithuania,1992,Renewable sources,311
Lithuania,1993,Renewable sources,393
Lithuania,1994,Renewable sources,452
Lithuania,1995,Renewable sources,373
Lithuania,1996,Renewable sources,326
Lithuania,1997,Renewable sources,296
Lithuania,1998,Renewable sources,417
Lithuania,1999,Renewable sources,415
Lithuania,2000,Renewable sources,340
Lithuania,2001,Renewable sources,328
Lithuania,2002,Renewable sources,358
Lithuania,2003,Renewable sources,332
Lithuania,2004,Renewable sources,428
Lithuania,2005,Renewable sources,460
Lithuania,2006,Renewable sources,435
Lithuania,2007,Renewable sources,581
Lithuania,2008,Renewable sources,602
Lithuania,2009,Renewable sources,684
Lithuania,2010,Renewable sources,911
Lithuania,2011,Renewable sources,1112
Lithuania,2012,Renewable sources,1183
Lithuania,2013,Renewable sources,1526
Lithuania,2014,Renewable sources,1511
Lithuania,2015,Renewable sources,1678
Lithuania,2016,Renewable sources,2095
Lithuania,2017,Renewable sources,2538
Lithuania,2018,Renewable sources,2205
Lithuania,2019,Renewable sources,2469
Lithuania,2020,Renewable sources,2575
Lithuania,1971,Total,0
Lithuania,1972,Total,0
Lithuania,1973,Total,0
Lithuania,1974,Total,0
Lithuania,1975,Total,0
Lithuania,1976,Total,0
Lithuania,1977,Total,0
Lithuania,1978,Total,0
Lithuania,1979,Total,0
Lithuania,1980,Total,0
Lithuania,1981,Total,0
Lithuania,1982,Total,0
Lithuania,1983,Total,0
Lithuania,1984,Total,0
Lithuania,1985,Total,0
Lithuania,1986,Total,0
Lithuania,1987,Total,0
Lithuania,1988,Total,0
Lithuania,1989,Total,0
Lithuania,1990,Total,28405
Lithuania,1991,Total,29363
Lithuania,1992,Total,18548
Lithuania,1993,Total,13934
Lithuania,1994,Total,9755
Lithuania,1995,Total,13520
Lithuania,1996,Total,16241
Lithuania,1997,Total,14388
Lithuania,1998,Total,17153
Lithuania,1999,Total,13089
Lithuania,2000,Total,11121
Lithuania,2001,Total,14362
Lithuania,2002,Total,17294
Lithuania,2003,Total,18828
Lithuania,2004,Total,18752
Lithuania,2005,Total,14415
Lithuania,2006,Total,12077
Lithuania,2007,Total,13470
Lithuania,2008,Total,13327
Lithuania,2009,Total,14643
Lithuania,2010,Total,4994
Lithuania,2011,Total,4246
Lithuania,2012,Total,4529
Lithuania,2013,Total,4214
Lithuania,2014,Total,3708
Lithuania,2015,Total,4258
Lithuania,2016,Total,3676
Lithuania,2017,Total,3608
Lithuania,2018,Total,2983
Lithuania,2019,Total,3369
Lithuania,2020,Total,4738
Luxembourg,1971,Fossil fuels,1278
Luxembourg,1972,Fossil fuels,1303
Luxembourg,1973,Fossil fuels,1347
Luxembourg,1974,Fossil fuels,1159
Luxembourg,1975,Fossil fuels,983
Luxembourg,1976,Fossil fuels,1050
Luxembourg,1977,Fossil fuels,1030
Luxembourg,1978,Fossil fuels,1031
Luxembourg,1979,Fossil fuels,976
Luxembourg,1980,Fossil fuels,790
Luxembourg,1981,Fossil fuels,585
Luxembourg,1982,Fossil fuels,412
Luxembourg,1983,Fossil fuels,344
Luxembourg,1984,Fossil fuels,409
Luxembourg,1985,Fossil fuels,397
Luxembourg,1986,Fossil fuels,454
Luxembourg,1987,Fossil fuels,423
Luxembourg,1988,Fossil fuels,460
Luxembourg,1989,Fossil fuels,509
Luxembourg,1990,Fossil fuels,520
Luxembourg,1991,Fossil fuels,579
Luxembourg,1992,Fossil fuels,558
Luxembourg,1993,Fossil fuels,564
Luxembourg,1994,Fossil fuels,450
Luxembourg,1995,Fossil fuels,346
Luxembourg,1996,Fossil fuels,338
Luxembourg,1997,Fossil fuels,274
Luxembourg,1998,Fossil fuels,195
Luxembourg,1999,Fossil fuels,204
Luxembourg,2000,Fossil fuels,215
Luxembourg,2001,Fossil fuels,667
Luxembourg,2002,Fossil fuels,2624
Luxembourg,2003,Fossil fuels,2620
Luxembourg,2004,Fossil fuels,3153
Luxembourg,2005,Fossil fuels,3107
Luxembourg,2006,Fossil fuels,3247
Luxembourg,2007,Fossil fuels,2895
Luxembourg,2008,Fossil fuels,2402
Luxembourg,2009,Fossil fuels,2843
Luxembourg,2010,Fossil fuels,2917
Luxembourg,2011,Fossil fuels,2341
Luxembourg,2012,Fossil fuels,2388
Luxembourg,2013,Fossil fuels,1421
Luxembourg,2014,Fossil fuels,1451
Luxembourg,2015,Fossil fuels,838
Luxembourg,2016,Fossil fuels,258
Luxembourg,2017,Fossil fuels,221
Luxembourg,2018,Fossil fuels,195
Luxembourg,2019,Fossil fuels,192
Luxembourg,2020,Fossil fuels,175
Luxembourg,1971,Nuclear,0
Luxembourg,1972,Nuclear,0
Luxembourg,1973,Nuclear,0
Luxembourg,1974,Nuclear,0
Luxembourg,1975,Nuclear,0
Luxembourg,1976,Nuclear,0
Luxembourg,1977,Nuclear,0
Luxembourg,1978,Nuclear,0
Luxembourg,1979,Nuclear,0
Luxembourg,1980,Nuclear,0
Luxembourg,1981,Nuclear,0
Luxembourg,1982,Nuclear,0
Luxembourg,1983,Nuclear,0
Luxembourg,1984,Nuclear,0
Luxembourg,1985,Nuclear,0
Luxembourg,1986,Nuclear,0
Luxembourg,1987,Nuclear,0
Luxembourg,1988,Nuclear,0
Luxembourg,1989,Nuclear,0
Luxembourg,1990,Nuclear,0
Luxembourg,1991,Nuclear,0
Luxembourg,1992,Nuclear,0
Luxembourg,1993,Nuclear,0
Luxembourg,1994,Nuclear,0
Luxembourg,1995,Nuclear,0
Luxembourg,1996,Nuclear,0
Luxembourg,1997,Nuclear,0
Luxembourg,1998,Nuclear,0
Luxembourg,1999,Nuclear,0
Luxembourg,2000,Nuclear,0
Luxembourg,2001,Nuclear,0
Luxembourg,2002,Nuclear,0
Luxembourg,2003,Nuclear,0
Luxembourg,2004,Nuclear,0
Luxembourg,2005,Nuclear,0
Luxembourg,2006,Nuclear,0
Luxembourg,2007,Nuclear,0
Luxembourg,2008,Nuclear,0
Luxembourg,2009,Nuclear,0
Luxembourg,2010,Nuclear,0
Luxembourg,2011,Nuclear,0
Luxembourg,2012,Nuclear,0
Luxembourg,2013,Nuclear,0
Luxembourg,2014,Nuclear,0
Luxembourg,2015,Nuclear,0
Luxembourg,2016,Nuclear,0
Luxembourg,2017,Nuclear,0
Luxembourg,2018,Nuclear,0
Luxembourg,2019,Nuclear,0
Luxembourg,2020,Nuclear,0
Luxembourg,1971,Renewable sources,55
Luxembourg,1972,Renewable sources,65
Luxembourg,1973,Renewable sources,47
Luxembourg,1974,Renewable sources,83
Luxembourg,1975,Renewable sources,71
Luxembourg,1976,Renewable sources,46
Luxembourg,1977,Renewable sources,94
Luxembourg,1978,Renewable sources,94
Luxembourg,1979,Renewable sources,107
Luxembourg,1980,Renewable sources,113
Luxembourg,1981,Renewable sources,126
Luxembourg,1982,Renewable sources,113
Luxembourg,1983,Renewable sources,109
Luxembourg,1984,Renewable sources,111
Luxembourg,1985,Renewable sources,105
Luxembourg,1986,Renewable sources,117
Luxembourg,1987,Renewable sources,133
Luxembourg,1988,Renewable sources,133
Luxembourg,1989,Renewable sources,104
Luxembourg,1990,Renewable sources,83
Luxembourg,1991,Renewable sources,98
Luxembourg,1992,Renewable sources,82
Luxembourg,1993,Renewable sources,82
Luxembourg,1994,Renewable sources,101
Luxembourg,1995,Renewable sources,107
Luxembourg,1996,Renewable sources,75
Luxembourg,1997,Renewable sources,103
Luxembourg,1998,Renewable sources,143
Luxembourg,1999,Renewable sources,122
Luxembourg,2000,Renewable sources,171
Luxembourg,2001,Renewable sources,168
Luxembourg,2002,Renewable sources,151
Luxembourg,2003,Renewable sources,141
Luxembourg,2004,Renewable sources,195
Luxembourg,2005,Renewable sources,209
Luxembourg,2006,Renewable sources,246
Luxembourg,2007,Renewable sources,265
Luxembourg,2008,Renewable sources,282
Luxembourg,2009,Renewable sources,268
Luxembourg,2010,Renewable sources,268
Luxembourg,2011,Renewable sources,246
Luxembourg,2012,Renewable sources,308
Luxembourg,2013,Renewable sources,370
Luxembourg,2014,Renewable sources,398
Luxembourg,2015,Renewable sources,431
Luxembourg,2016,Renewable sources,457
Luxembourg,2017,Renewable sources,600
Luxembourg,2018,Renewable sources,684
Luxembourg,2019,Renewable sources,796
Luxembourg,2020,Renewable sources,981
Luxembourg,1971,Total,1333
Luxembourg,1972,Total,1368
Luxembourg,1973,Total,1394
Luxembourg,1974,Total,1242
Luxembourg,1975,Total,1054
Luxembourg,1976,Total,1096
Luxembourg,1977,Total,1136
Luxembourg,1978,Total,1139
Luxembourg,1979,Total,1098
Luxembourg,1980,Total,918
Luxembourg,1981,Total,728
Luxembourg,1982,Total,542
Luxembourg,1983,Total,470
Luxembourg,1984,Total,538
Luxembourg,1985,Total,519
Luxembourg,1986,Total,588
Luxembourg,1987,Total,578
Luxembourg,1988,Total,616
Luxembourg,1989,Total,632
Luxembourg,1990,Total,624
Luxembourg,1991,Total,701
Luxembourg,1992,Total,660
Luxembourg,1993,Total,671
Luxembourg,1994,Total,577
Luxembourg,1995,Total,487
Luxembourg,1996,Total,440
Luxembourg,1997,Total,406
Luxembourg,1998,Total,366
Luxembourg,1999,Total,360
Luxembourg,2000,Total,419
Luxembourg,2001,Total,868
Luxembourg,2002,Total,2810
Luxembourg,2003,Total,2790
Luxembourg,2004,Total,3382
Luxembourg,2005,Total,3345
Luxembourg,2006,Total,3528
Luxembourg,2007,Total,3200
Luxembourg,2008,Total,2724
Luxembourg,2009,Total,3152
Luxembourg,2010,Total,3231
Luxembourg,2011,Total,2649
Luxembourg,2012,Total,2756
Luxembourg,2013,Total,1850
Luxembourg,2014,Total,1904
Luxembourg,2015,Total,1335
Luxembourg,2016,Total,785
Luxembourg,2017,Total,899
Luxembourg,2018,Total,957
Luxembourg,2019,Total,1066
Luxembourg,2020,Total,1228
Mexico,1971,Fossil fuels,16658
Mexico,1972,Fossil fuels,19008
Mexico,1973,Fossil fuels,20750
Mexico,1974,Fossil fuels,23812
Mexico,1975,Fossil fuels,28274
Mexico,1976,Fossil fuels,29746
Mexico,1977,Fossil fuels,32475
Mexico,1978,Fossil fuels,40140
Mexico,1979,Fossil fuels,43082
Mexico,1980,Fossil fuels,49161
Mexico,1981,Fossil fuels,47595
Mexico,1982,Fossil fuels,55870
Mexico,1983,Fossil fuels,59789
Mexico,1984,Fossil fuels,61912
Mexico,1985,Fossil fuels,65111
Mexico,1986,Fossil fuels,73724
Mexico,1987,Fossil fuels,81245
Mexico,1988,Fossil fuels,84381
Mexico,1989,Fossil fuels,88325
Mexico,1990,Fossil fuels,84296
Mexico,1991,Fossil fuels,95543
Mexico,1992,Fossil fuels,94858
Mexico,1993,Fossil fuels,96286
Mexico,1994,Fossil fuels,114905
Mexico,1995,Fossil fuels,107798
Mexico,1996,Fossil fuels,110919
Mexico,1997,Fossil fuels,123610
Mexico,1998,Fossil fuels,140978
Mexico,1999,Fossil fuels,141468
Mexico,2000,Fossil fuels,156722
Mexico,2001,Fossil fuels,168658
Mexico,2002,Fossil fuels,175619
Mexico,2003,Fossil fuels,197072
Mexico,2004,Fossil fuels,194062
Mexico,2005,Fossil fuels,201853
Mexico,2006,Fossil fuels,207404
Mexico,2007,Fossil fuels,217473
Mexico,2008,Fossil fuels,212265
Mexico,2009,Fossil fuels,222541
Mexico,2010,Fossil fuels,223863
Mexico,2011,Fossil fuels,247488
Mexico,2012,Fossil fuels,255831
Mexico,2013,Fossil fuels,245841
Mexico,2014,Fossil fuels,238849
Mexico,2015,Fossil fuels,251636
Mexico,2016,Fossil fuels,260776
Mexico,2017,Fossil fuels,259562
Mexico,2018,Fossil fuels,277315
Mexico,2019,Fossil fuels,264503
Mexico,2020,Fossil fuels,260997
Mexico,1971,Nuclear,0
Mexico,1972,Nuclear,0
Mexico,1973,Nuclear,0
Mexico,1974,Nuclear,0
Mexico,1975,Nuclear,0
Mexico,1976,Nuclear,0
Mexico,1977,Nuclear,0
Mexico,1978,Nuclear,0
Mexico,1979,Nuclear,0
Mexico,1980,Nuclear,0
Mexico,1981,Nuclear,0
Mexico,1982,Nuclear,0
Mexico,1983,Nuclear,0
Mexico,1984,Nuclear,0
Mexico,1985,Nuclear,0
Mexico,1986,Nuclear,0
Mexico,1987,Nuclear,0
Mexico,1988,Nuclear,0
Mexico,1989,Nuclear,372
Mexico,1990,Nuclear,2937
Mexico,1991,Nuclear,4242
Mexico,1992,Nuclear,3919
Mexico,1993,Nuclear,4931
Mexico,1994,Nuclear,4239
Mexico,1995,Nuclear,8443
Mexico,1996,Nuclear,7878
Mexico,1997,Nuclear,10456
Mexico,1998,Nuclear,9265
Mexico,1999,Nuclear,10002
Mexico,2000,Nuclear,8221
Mexico,2001,Nuclear,8726
Mexico,2002,Nuclear,9747
Mexico,2003,Nuclear,10502
Mexico,2004,Nuclear,9194
Mexico,2005,Nuclear,10805
Mexico,2006,Nuclear,10866
Mexico,2007,Nuclear,10421
Mexico,2008,Nuclear,9804
Mexico,2009,Nuclear,10501
Mexico,2010,Nuclear,5879
Mexico,2011,Nuclear,10089
Mexico,2012,Nuclear,8770
Mexico,2013,Nuclear,11800
Mexico,2014,Nuclear,9677
Mexico,2015,Nuclear,11577
Mexico,2016,Nuclear,10567
Mexico,2017,Nuclear,10883
Mexico,2018,Nuclear,13675
Mexico,2019,Nuclear,11190
Mexico,2020,Nuclear,10864
Mexico,1971,Renewable sources,14381
Mexico,1972,Renewable sources,15352
Mexico,1973,Renewable sources,16350
Mexico,1974,Renewable sources,17172
Mexico,1975,Renewable sources,15650
Mexico,1976,Renewable sources,17778
Mexico,1977,Renewable sources,19784
Mexico,1978,Renewable sources,16850
Mexico,1979,Renewable sources,19003
Mexico,1980,Renewable sources,17801
Mexico,1981,Renewable sources,25562
Mexico,1982,Renewable sources,24178
Mexico,1983,Renewable sources,22088
Mexico,1984,Renewable sources,25018
Mexico,1985,Renewable sources,27878
Mexico,1986,Renewable sources,23410
Mexico,1987,Renewable sources,22757
Mexico,1988,Renewable sources,25481
Mexico,1989,Renewable sources,29008
Mexico,1990,Renewable sources,28604
Mexico,1991,Renewable sources,28785
Mexico,1992,Renewable sources,34087
Mexico,1993,Renewable sources,34456
Mexico,1994,Renewable sources,27987
Mexico,1995,Renewable sources,36007
Mexico,1996,Renewable sources,38894
Mexico,1997,Renewable sources,33427
Mexico,1998,Renewable sources,32061
Mexico,1999,Renewable sources,40040
Mexico,2000,Renewable sources,40732
Mexico,2001,Renewable sources,36604
Mexico,2002,Renewable sources,32855
Mexico,2003,Renewable sources,28643
Mexico,2004,Renewable sources,34327
Mexico,2005,Renewable sources,38110
Mexico,2006,Renewable sources,39532
Mexico,2007,Renewable sources,37377
Mexico,2008,Renewable sources,47246
Mexico,2009,Renewable sources,34667
Mexico,2010,Renewable sources,45748
Mexico,2011,Renewable sources,45075
Mexico,2012,Renewable sources,42361
Mexico,2013,Renewable sources,39543
Mexico,2014,Renewable sources,52893
Mexico,2015,Renewable sources,47471
Mexico,2016,Renewable sources,49149
Mexico,2017,Renewable sources,51500
Mexico,2018,Renewable sources,54413
Mexico,2019,Renewable sources,55108
Mexico,2020,Renewable sources,66879
Mexico,1971,Total,31039
Mexico,1972,Total,34360
Mexico,1973,Total,37100
Mexico,1974,Total,40984
Mexico,1975,Total,43924
Mexico,1976,Total,47524
Mexico,1977,Total,52259
Mexico,1978,Total,56990
Mexico,1979,Total,62085
Mexico,1980,Total,66962
Mexico,1981,Total,73157
Mexico,1982,Total,80048
Mexico,1983,Total,81877
Mexico,1984,Total,86930
Mexico,1985,Total,92989
Mexico,1986,Total,97134
Mexico,1987,Total,104002
Mexico,1988,Total,109862
Mexico,1989,Total,117705
Mexico,1990,Total,115837
Mexico,1991,Total,128570
Mexico,1992,Total,132864
Mexico,1993,Total,135673
Mexico,1994,Total,147131
Mexico,1995,Total,152248
Mexico,1996,Total,157691
Mexico,1997,Total,167493
Mexico,1998,Total,182304
Mexico,1999,Total,191510
Mexico,2000,Total,205675
Mexico,2001,Total,213988
Mexico,2002,Total,218221
Mexico,2003,Total,236217
Mexico,2004,Total,237583
Mexico,2005,Total,250768
Mexico,2006,Total,257802
Mexico,2007,Total,265271
Mexico,2008,Total,269315
Mexico,2009,Total,267753
Mexico,2010,Total,275538
Mexico,2011,Total,302749
Mexico,2012,Total,307228
Mexico,2013,Total,297326
Mexico,2014,Total,301496
Mexico,2015,Total,310712
Mexico,2016,Total,320564
Mexico,2017,Total,322062
Mexico,2018,Total,357593
Mexico,2019,Total,344176
Mexico,2020,Total,343488
Netherlands,1971,Fossil fuels,44499
Netherlands,1972,Fossil fuels,49225
Netherlands,1973,Fossil fuels,51519
Netherlands,1974,Fossil fuels,51484
Netherlands,1975,Fossil fuels,50120
Netherlands,1976,Fossil fuels,53393
Netherlands,1977,Fossil fuels,53709
Netherlands,1978,Fossil fuels,56325
Netherlands,1979,Fossil fuels,59869
Netherlands,1980,Fossil fuels,59582
Netherlands,1981,Fossil fuels,59310
Netherlands,1982,Fossil fuels,56150
Netherlands,1983,Fossil fuels,55830
Netherlands,1984,Fossil fuels,59050
Netherlands,1985,Fossil fuels,58604
Netherlands,1986,Fossil fuels,62385
Netherlands,1987,Fossil fuels,64158
Netherlands,1988,Fossil fuels,65083
Netherlands,1989,Fossil fuels,68071
Netherlands,1990,Fossil fuels,67092
Netherlands,1991,Fossil fuels,69561
Netherlands,1992,Fossil fuels,71833
Netherlands,1993,Fossil fuels,71395
Netherlands,1994,Fossil fuels,73879
Netherlands,1995,Fossil fuels,74847
